"iso_2","iso_3","country","continent","year","tax","variable","value"
"BE","BEL","Belgium","EU","2009","5111 VAT","% of Total Revenue",15.937
"BE","BEL","Belgium","EU","2010","5111 VAT","% of GDP",6.956
"BE","BEL","Belgium","EU","2010","5111 VAT","% of Total Revenue",16.222
"BE","BEL","Belgium","EU","2011","5111 VAT","% of GDP",6.91
"BE","BEL","Belgium","EU","2011","5111 VAT","% of Total Revenue",15.882
"BE","BEL","Belgium","EU","2012","5111 VAT","% of GDP",6.951
"BE","BEL","Belgium","EU","2012","5111 VAT","% of Total Revenue",15.68
"BE","BEL","Belgium","EU","2013","5111 VAT","% of GDP",6.936
"BE","BEL","Belgium","EU","2013","5111 VAT","% of Total Revenue",15.401
"BE","BEL","Belgium","EU","2014","5111 VAT","% of GDP",6.828
"BE","BEL","Belgium","EU","2014","5111 VAT","% of Total Revenue",15.256
"BE","BEL","Belgium","EU","2015","5111 VAT","% of GDP",6.622
"BE","BEL","Belgium","EU","2015","5111 VAT","% of Total Revenue",15.006
"BE","BEL","Belgium","EU","2016","5111 VAT","% of GDP",6.682
"BE","BEL","Belgium","EU","2016","5111 VAT","% of Total Revenue",15.425
"BE","BEL","Belgium","EU","2017","5111 VAT","% of GDP",6.674
"BE","BEL","Belgium","EU","2017","5111 VAT","% of Total Revenue",15.239
"BE","BEL","Belgium","EU","2018","5111 VAT","% of GDP",6.758
"BE","BEL","Belgium","EU","2018","5111 VAT","% of Total Revenue",15.376
"BE","BEL","Belgium","EU","2019","5111 VAT","% of Total Revenue",15.615
"BE","BEL","Belgium","EU","2019","5111 VAT","% of GDP",6.701
"BE","BEL","Belgium","EU","2000","5112 Sales","% of GDP",0.049
"BE","BEL","Belgium","EU","2000","5112 Sales","% of Total Revenue",0.112
"BE","BEL","Belgium","EU","2001","5112 Sales","% of GDP",0.032
"BE","BEL","Belgium","EU","2001","5112 Sales","% of Total Revenue",0.074
"BE","BEL","Belgium","EU","2002","5112 Sales","% of GDP",0.071
"BE","BEL","Belgium","EU","2002","5112 Sales","% of Total Revenue",0.161
"BE","BEL","Belgium","EU","2003","5112 Sales","% of GDP",0.053
"BE","BEL","Belgium","EU","2003","5112 Sales","% of Total Revenue",0.123
"BE","BEL","Belgium","EU","2004","5112 Sales","% of GDP",0.1
"BE","BEL","Belgium","EU","2004","5112 Sales","% of Total Revenue",0.231
"BE","BEL","Belgium","EU","2005","5112 Sales","% of GDP",0.12
"BE","BEL","Belgium","EU","2005","5112 Sales","% of Total Revenue",0.277
"BE","BEL","Belgium","EU","2006","5112 Sales","% of GDP",0.097
"BE","BEL","Belgium","EU","2006","5112 Sales","% of Total Revenue",0.224
"BE","BEL","Belgium","EU","2007","5112 Sales","% of GDP",0.079
"BE","BEL","Belgium","EU","2007","5112 Sales","% of Total Revenue",0.184
"BE","BEL","Belgium","EU","2008","5112 Sales","% of GDP",0.068
"BE","BEL","Belgium","EU","2008","5112 Sales","% of Total Revenue",0.155
"BE","BEL","Belgium","EU","2009","5112 Sales","% of GDP",0.067
"BE","BEL","Belgium","EU","2009","5112 Sales","% of Total Revenue",0.157
"BE","BEL","Belgium","EU","2010","5112 Sales","% of GDP",0.07
"BE","BEL","Belgium","EU","2010","5112 Sales","% of Total Revenue",0.163
"BE","BEL","Belgium","EU","2011","5112 Sales","% of GDP",0.074
"BE","BEL","Belgium","EU","2011","5112 Sales","% of Total Revenue",0.17
"BE","BEL","Belgium","EU","2012","5112 Sales","% of GDP",0.059
"BE","BEL","Belgium","EU","2012","5112 Sales","% of Total Revenue",0.132
"BE","BEL","Belgium","EU","2013","5112 Sales","% of GDP",0.061
"BE","BEL","Belgium","EU","2013","5112 Sales","% of Total Revenue",0.136
"BE","BEL","Belgium","EU","2014","5112 Sales","% of Total Revenue",0.125
"BE","BEL","Belgium","EU","2014","5112 Sales","% of GDP",0.056
"BE","BEL","Belgium","EU","2015","5112 Sales","% of Total Revenue",0.119
"BE","BEL","Belgium","EU","2015","5112 Sales","% of GDP",0.052
"BE","BEL","Belgium","EU","2016","5112 Sales","% of GDP",0.055
"BE","BEL","Belgium","EU","2016","5112 Sales","% of Total Revenue",0.126
"BE","BEL","Belgium","EU","2017","5112 Sales","% of GDP",0.044
"BE","BEL","Belgium","EU","2017","5112 Sales","% of Total Revenue",0.099
"BE","BEL","Belgium","EU","2018","5112 Sales","% of GDP",0.05
"BE","BEL","Belgium","EU","2018","5112 Sales","% of Total Revenue",0.114
"BE","BEL","Belgium","EU","2019","5112 Sales","% of GDP",0.079
"BE","BEL","Belgium","EU","2019","5112 Sales","% of Total Revenue",0.185
"BE","BEL","Belgium","EU","2000","5121 Excise","% of GDP",2.219
"BE","BEL","Belgium","EU","2000","5121 Excise","% of Total Revenue",5.061
"BE","BEL","Belgium","EU","2001","5121 Excise","% of GDP",2.131
"BE","BEL","Belgium","EU","2001","5121 Excise","% of Total Revenue",4.877
"BE","BEL","Belgium","EU","2002","5121 Excise","% of GDP",2.17
"BE","BEL","Belgium","EU","2002","5121 Excise","% of Total Revenue",4.942
"BE","BEL","Belgium","EU","2003","5121 Excise","% of GDP",2.222
"BE","BEL","Belgium","EU","2003","5121 Excise","% of Total Revenue",5.127
"BE","BEL","Belgium","EU","2004","5121 Excise","% of GDP",2.305
"BE","BEL","Belgium","EU","2004","5121 Excise","% of Total Revenue",5.303
"BE","BEL","Belgium","EU","2005","5121 Excise","% of GDP",2.3
"BE","BEL","Belgium","EU","2005","5121 Excise","% of Total Revenue",5.304
"BE","BEL","Belgium","EU","2006","5121 Excise","% of GDP",2.181
"BE","BEL","Belgium","EU","2006","5121 Excise","% of Total Revenue",5.047
"BE","BEL","Belgium","EU","2007","5121 Excise","% of GDP",2.144
"BE","BEL","Belgium","EU","2007","5121 Excise","% of Total Revenue",4.995
"BE","BEL","Belgium","EU","2008","5121 Excise","% of GDP",2.061
"BE","BEL","Belgium","EU","2008","5121 Excise","% of Total Revenue",4.728
"BE","BEL","Belgium","EU","2009","5121 Excise","% of GDP",2.103
"BE","BEL","Belgium","EU","2009","5121 Excise","% of Total Revenue",4.925
"BE","BEL","Belgium","EU","2010","5121 Excise","% of GDP",2.143
"BE","BEL","Belgium","EU","2010","5121 Excise","% of Total Revenue",4.998
"BE","BEL","Belgium","EU","2011","5121 Excise","% of GDP",2.088
"BE","BEL","Belgium","EU","2011","5121 Excise","% of Total Revenue",4.799
"BE","BEL","Belgium","EU","2012","5121 Excise","% of GDP",2.058
"BE","BEL","Belgium","EU","2012","5121 Excise","% of Total Revenue",4.642
"BE","BEL","Belgium","EU","2013","5121 Excise","% of GDP",2.046
"BE","BEL","Belgium","EU","2013","5121 Excise","% of Total Revenue",4.542
"BE","BEL","Belgium","EU","2014","5121 Excise","% of GDP",2.038
"BE","BEL","Belgium","EU","2014","5121 Excise","% of Total Revenue",4.553
"BE","BEL","Belgium","EU","2015","5121 Excise","% of GDP",2.076
"BE","BEL","Belgium","EU","2015","5121 Excise","% of Total Revenue",4.704
"BE","BEL","Belgium","EU","2016","5121 Excise","% of GDP",2.195
"BE","BEL","Belgium","EU","2016","5121 Excise","% of Total Revenue",5.066
"BE","BEL","Belgium","EU","2017","5121 Excise","% of GDP",2.221
"BE","BEL","Belgium","EU","2017","5121 Excise","% of Total Revenue",5.072
"BE","BEL","Belgium","EU","2018","5121 Excise","% of GDP",2.204
"BE","BEL","Belgium","EU","2018","5121 Excise","% of Total Revenue",5.015
"BE","BEL","Belgium","EU","2019","5121 Excise","% of GDP",2.109
"BE","BEL","Belgium","EU","2019","5121 Excise","% of Total Revenue",4.913
"CA","CAN","Canada","NO","2000","5000 Consumption","% of GDP",8.394
"CA","CAN","Canada","NO","2000","5000 Consumption","% of Total Revenue",24.208
"CA","CAN","Canada","NO","2001","5000 Consumption","% of GDP",8.427
"CA","CAN","Canada","NO","2001","5000 Consumption","% of Total Revenue",24.722
"CA","CAN","Canada","NO","2002","5000 Consumption","% of GDP",8.669
"CA","CAN","Canada","NO","2002","5000 Consumption","% of Total Revenue",26.205
"CA","CAN","Canada","NO","2003","5000 Consumption","% of GDP",8.59
"CA","CAN","Canada","NO","2003","5000 Consumption","% of Total Revenue",26.269
"CA","CAN","Canada","NO","2004","5000 Consumption","% of GDP",8.419
"CA","CAN","Canada","NO","2004","5000 Consumption","% of Total Revenue",25.735
"CA","CAN","Canada","NO","2005","5000 Consumption","% of GDP",8.225
"CA","CAN","Canada","NO","2005","5000 Consumption","% of Total Revenue",25.182
"CA","CAN","Canada","NO","2006","5000 Consumption","% of GDP",7.976
"CA","CAN","Canada","NO","2006","5000 Consumption","% of Total Revenue",24.374
"CA","CAN","Canada","NO","2007","5000 Consumption","% of Total Revenue",23.964
"CA","CAN","Canada","NO","2007","5000 Consumption","% of GDP",7.787
"CA","CAN","Canada","NO","2008","5000 Consumption","% of Total Revenue",22.499
"CA","CAN","Canada","NO","2008","5000 Consumption","% of GDP",7.028
"CA","CAN","Canada","NO","2009","5000 Consumption","% of GDP",7.398
"CA","CAN","Canada","NO","2009","5000 Consumption","% of Total Revenue",22.871
"CA","CAN","Canada","NO","2010","5000 Consumption","% of GDP",7.428
"CA","CAN","Canada","NO","2010","5000 Consumption","% of Total Revenue",23.956
"CA","CAN","Canada","NO","2011","5000 Consumption","% of GDP",7.311
"CA","CAN","Canada","NO","2011","5000 Consumption","% of Total Revenue",23.734
"CA","CAN","Canada","NO","2012","5000 Consumption","% of GDP",7.288
"CA","CAN","Canada","NO","2012","5000 Consumption","% of Total Revenue",23.376
"CA","CAN","Canada","NO","2013","5000 Consumption","% of GDP",7.17
"CA","CAN","Canada","NO","2013","5000 Consumption","% of Total Revenue",23.032
"CA","CAN","Canada","NO","2014","5000 Consumption","% of GDP",7.193
"CA","CAN","Canada","NO","2014","5000 Consumption","% of Total Revenue",23.006
"CA","CAN","Canada","NO","2015","5000 Consumption","% of GDP",7.55
"CA","CAN","Canada","NO","2015","5000 Consumption","% of Total Revenue",23.004
"CA","CAN","Canada","NO","2016","5000 Consumption","% of GDP",7.642
"CA","CAN","Canada","NO","2016","5000 Consumption","% of Total Revenue",22.978
"CA","CAN","Canada","NO","2017","5000 Consumption","% of GDP",7.741
"CA","CAN","Canada","NO","2017","5000 Consumption","% of Total Revenue",23.376
"CA","CAN","Canada","NO","2018","5000 Consumption","% of GDP",7.805
"CA","CAN","Canada","NO","2018","5000 Consumption","% of Total Revenue",23.497
"CA","CAN","Canada","NO","2019","5000 Consumption","% of GDP",7.677
"CA","CAN","Canada","NO","2019","5000 Consumption","% of Total Revenue",22.949
"CA","CAN","Canada","NO","2000","5111 VAT","% of Total Revenue",9.196
"CA","CAN","Canada","NO","2000","5111 VAT","% of GDP",3.188
"CA","CAN","Canada","NO","2001","5111 VAT","% of Total Revenue",9.238
"CA","CAN","Canada","NO","2001","5111 VAT","% of GDP",3.149
"CA","CAN","Canada","NO","2002","5111 VAT","% of Total Revenue",9.814
"CA","CAN","Canada","NO","2002","5111 VAT","% of GDP",3.247
"CA","CAN","Canada","NO","2003","5111 VAT","% of GDP",3.27
"CA","CAN","Canada","NO","2003","5111 VAT","% of Total Revenue",10
"CA","CAN","Canada","NO","2004","5111 VAT","% of GDP",3.242
"CA","CAN","Canada","NO","2004","5111 VAT","% of Total Revenue",9.91
"CA","CAN","Canada","NO","2005","5111 VAT","% of GDP",3.218
"CA","CAN","Canada","NO","2005","5111 VAT","% of Total Revenue",9.852
"CA","CAN","Canada","NO","2006","5111 VAT","% of GDP",3.068
"CA","CAN","Canada","NO","2006","5111 VAT","% of Total Revenue",9.374
"CA","CAN","Canada","NO","2007","5111 VAT","% of GDP",2.92
"CA","CAN","Canada","NO","2007","5111 VAT","% of Total Revenue",8.987
"CA","CAN","Canada","NO","2008","5111 VAT","% of GDP",3.854
"CA","CAN","Canada","NO","2008","5111 VAT","% of Total Revenue",12.34
"CA","CAN","Canada","NO","2009","5111 VAT","% of GDP",4.092
"CA","CAN","Canada","NO","2009","5111 VAT","% of Total Revenue",12.652
"CA","CAN","Canada","NO","2010","5111 VAT","% of GDP",4.244
"CA","CAN","Canada","NO","2010","5111 VAT","% of Total Revenue",13.688
"CA","CAN","Canada","NO","2011","5111 VAT","% of GDP",4.22
"CA","CAN","Canada","NO","2011","5111 VAT","% of Total Revenue",13.701
"CA","CAN","Canada","NO","2012","5111 VAT","% of GDP",4.265
"CA","CAN","Canada","NO","2012","5111 VAT","% of Total Revenue",13.681
"CA","CAN","Canada","NO","2013","5111 VAT","% of GDP",4.116
"CA","CAN","Canada","NO","2013","5111 VAT","% of Total Revenue",13.22
"CA","CAN","Canada","NO","2014","5111 VAT","% of GDP",4.141
"CA","CAN","Canada","NO","2014","5111 VAT","% of Total Revenue",13.245
"CA","CAN","Canada","NO","2015","5111 VAT","% of GDP",4.356
"CA","CAN","Canada","NO","2015","5111 VAT","% of Total Revenue",13.271
"CA","CAN","Canada","NO","2016","5111 VAT","% of GDP",4.46
"CA","CAN","Canada","NO","2016","5111 VAT","% of Total Revenue",13.411
"CA","CAN","Canada","NO","2017","5111 VAT","% of GDP",4.486
"CA","CAN","Canada","NO","2017","5111 VAT","% of Total Revenue",13.546
"CA","CAN","Canada","NO","2018","5111 VAT","% of GDP",4.522
"CA","CAN","Canada","NO","2018","5111 VAT","% of Total Revenue",13.614
"CA","CAN","Canada","NO","2019","5111 VAT","% of Total Revenue",13.44
"CA","CAN","Canada","NO","2019","5111 VAT","% of GDP",4.496
"CA","CAN","Canada","NO","2000","5112 Sales","% of GDP",1.726
"CA","CAN","Canada","NO","2000","5112 Sales","% of Total Revenue",4.979
"CA","CAN","Canada","NO","2001","5112 Sales","% of GDP",1.77
"CA","CAN","Canada","NO","2001","5112 Sales","% of Total Revenue",5.192
"CA","CAN","Canada","NO","2002","5112 Sales","% of GDP",1.743
"CA","CAN","Canada","NO","2002","5112 Sales","% of Total Revenue",5.269
"CA","CAN","Canada","NO","2003","5112 Sales","% of GDP",1.699
"CA","CAN","Canada","NO","2003","5112 Sales","% of Total Revenue",5.196
"CA","CAN","Canada","NO","2004","5112 Sales","% of GDP",1.637
"CA","CAN","Canada","NO","2004","5112 Sales","% of Total Revenue",5.003
"CA","CAN","Canada","NO","2005","5112 Sales","% of GDP",1.601
"CA","CAN","Canada","NO","2005","5112 Sales","% of Total Revenue",4.903
"CA","CAN","Canada","NO","2006","5112 Sales","% of GDP",1.607
"CA","CAN","Canada","NO","2006","5112 Sales","% of Total Revenue",4.91
"CA","CAN","Canada","NO","2007","5112 Sales","% of Total Revenue",4.91
"CA","CAN","Canada","NO","2007","5112 Sales","% of GDP",1.595
"CA","CAN","Canada","NO","2008","5112 Sales","% of Total Revenue",0.502
"CA","CAN","Canada","NO","2008","5112 Sales","% of GDP",0.157
"CA","CAN","Canada","NO","2009","5112 Sales","% of GDP",0.19
"CA","CAN","Canada","NO","2009","5112 Sales","% of Total Revenue",0.588
"CA","CAN","Canada","NO","2010","5112 Sales","% of GDP",0.085
"CA","CAN","Canada","NO","2010","5112 Sales","% of Total Revenue",0.274
"CA","CAN","Canada","NO","2011","5112 Sales","% of GDP",0.094
"CA","CAN","Canada","NO","2011","5112 Sales","% of Total Revenue",0.306
"CA","CAN","Canada","NO","2012","5112 Sales","% of GDP",0.08
"CA","CAN","Canada","NO","2012","5112 Sales","% of Total Revenue",0.256
"CA","CAN","Canada","NO","2013","5112 Sales","% of GDP",0.166
"CA","CAN","Canada","NO","2013","5112 Sales","% of Total Revenue",0.534
"CA","CAN","Canada","NO","2014","5112 Sales","% of GDP",0.188
"CA","CAN","Canada","NO","2014","5112 Sales","% of Total Revenue",0.602
"CA","CAN","Canada","NO","2015","5112 Sales","% of GDP",0.196
"CA","CAN","Canada","NO","2015","5112 Sales","% of Total Revenue",0.598
"CA","CAN","Canada","NO","2016","5112 Sales","% of Total Revenue",0.472
"CA","CAN","Canada","NO","2016","5112 Sales","% of GDP",0.157
"CA","CAN","Canada","NO","2017","5112 Sales","% of Total Revenue",0.543
"CA","CAN","Canada","NO","2017","5112 Sales","% of GDP",0.18
"CA","CAN","Canada","NO","2018","5112 Sales","% of Total Revenue",0.595
"CA","CAN","Canada","NO","2018","5112 Sales","% of GDP",0.198
"CA","CAN","Canada","NO","2019","5112 Sales","% of Total Revenue",0.635
"CA","CAN","Canada","NO","2019","5112 Sales","% of GDP",0.212
"CA","CAN","Canada","NO","2000","5121 Excise","% of GDP",1.636
"CA","CAN","Canada","NO","2000","5121 Excise","% of Total Revenue",4.719
"CA","CAN","Canada","NO","2001","5121 Excise","% of GDP",1.679
"CA","CAN","Canada","NO","2001","5121 Excise","% of Total Revenue",4.926
"CA","CAN","Canada","NO","2002","5121 Excise","% of GDP",1.792
"CA","CAN","Canada","NO","2002","5121 Excise","% of Total Revenue",5.416
"CA","CAN","Canada","NO","2003","5121 Excise","% of GDP",1.806
"CA","CAN","Canada","NO","2003","5121 Excise","% of Total Revenue",5.523
"CA","CAN","Canada","NO","2004","5121 Excise","% of GDP",1.748
"CA","CAN","Canada","NO","2004","5121 Excise","% of Total Revenue",5.345
"CA","CAN","Canada","NO","2005","5121 Excise","% of GDP",1.615
"CA","CAN","Canada","NO","2005","5121 Excise","% of Total Revenue",4.943
"CA","CAN","Canada","NO","2006","5121 Excise","% of GDP",1.512
"CA","CAN","Canada","NO","2006","5121 Excise","% of Total Revenue",4.62
"CA","CAN","Canada","NO","2007","5121 Excise","% of GDP",1.443
"CA","CAN","Canada","NO","2007","5121 Excise","% of Total Revenue",4.439
"CA","CAN","Canada","NO","2008","5121 Excise","% of GDP",1.282
"CA","CAN","Canada","NO","2008","5121 Excise","% of Total Revenue",4.105
"CA","CAN","Canada","NO","2009","5121 Excise","% of GDP",1.381
"CA","CAN","Canada","NO","2009","5121 Excise","% of Total Revenue",4.268
"CA","CAN","Canada","NO","2010","5121 Excise","% of GDP",1.397
"CA","CAN","Canada","NO","2010","5121 Excise","% of Total Revenue",4.507
"CA","CAN","Canada","NO","2011","5121 Excise","% of Total Revenue",4.332
"CA","CAN","Canada","NO","2011","5121 Excise","% of GDP",1.334
"CA","CAN","Canada","NO","2012","5121 Excise","% of Total Revenue",4.153
"CA","CAN","Canada","NO","2012","5121 Excise","% of GDP",1.295
"CA","CAN","Canada","NO","2013","5121 Excise","% of Total Revenue",4.132
"CA","CAN","Canada","NO","2013","5121 Excise","% of GDP",1.286
"CA","CAN","Canada","NO","2014","5121 Excise","% of Total Revenue",4.047
"CA","CAN","Canada","NO","2014","5121 Excise","% of GDP",1.265
"CA","CAN","Canada","NO","2015","5121 Excise","% of GDP",1.27
"CA","CAN","Canada","NO","2015","5121 Excise","% of Total Revenue",3.87
"CA","CAN","Canada","NO","2016","5121 Excise","% of GDP",1.289
"CA","CAN","Canada","NO","2016","5121 Excise","% of Total Revenue",3.876
"CA","CAN","Canada","NO","2017","5121 Excise","% of GDP",1.277
"CA","CAN","Canada","NO","2017","5121 Excise","% of Total Revenue",3.856
"CA","CAN","Canada","NO","2018","5121 Excise","% of GDP",1.261
"CA","CAN","Canada","NO","2018","5121 Excise","% of Total Revenue",3.796
"CA","CAN","Canada","NO","2019","5121 Excise","% of GDP",1.252
"CA","CAN","Canada","NO","2019","5121 Excise","% of Total Revenue",3.741
"CL","CHL","Chile","SA","2000","5000 Consumption","% of GDP",12.003
"CL","CHL","Chile","SA","2000","5000 Consumption","% of Total Revenue",63.804
"CL","CHL","Chile","SA","2001","5000 Consumption","% of GDP",11.831
"CL","CHL","Chile","SA","2001","5000 Consumption","% of Total Revenue",62.116
"CL","CHL","Chile","SA","2002","5000 Consumption","% of GDP",11.776
"CL","CHL","Chile","SA","2002","5000 Consumption","% of Total Revenue",61.68
"CL","CHL","Chile","SA","2003","5000 Consumption","% of GDP",11.407
