"iso_3","tax","variable","year","value","country","iso_2"
"BEL","5111 VAT","% of Total Revenue","2014",15.256,"Belgium","BE"
"BEL","5111 VAT","% of GDP","2015",6.622,"Belgium","BE"
"BEL","5111 VAT","% of Total Revenue","2015",15.006,"Belgium","BE"
"BEL","5111 VAT","% of GDP","2016",6.682,"Belgium","BE"
"BEL","5111 VAT","% of Total Revenue","2016",15.425,"Belgium","BE"
"BEL","5111 VAT","% of GDP","2017",6.674,"Belgium","BE"
"BEL","5111 VAT","% of Total Revenue","2017",15.239,"Belgium","BE"
"BEL","5111 VAT","% of GDP","2018",6.758,"Belgium","BE"
"BEL","5111 VAT","% of Total Revenue","2018",15.376,"Belgium","BE"
"BEL","5111 VAT","% of Total Revenue","2019",15.615,"Belgium","BE"
"BEL","5111 VAT","% of GDP","2019",6.701,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2000",0.049,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2000",0.112,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2001",0.032,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2001",0.074,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2002",0.071,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2002",0.161,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2003",0.053,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2003",0.123,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2004",0.1,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2004",0.231,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2005",0.12,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2005",0.277,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2006",0.097,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2006",0.224,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2007",0.079,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2007",0.184,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2008",0.068,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2008",0.155,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2009",0.067,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2009",0.157,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2010",0.07,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2010",0.163,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2011",0.074,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2011",0.17,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2012",0.059,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2012",0.132,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2013",0.061,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2013",0.136,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2014",0.125,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2014",0.056,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2015",0.119,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2015",0.052,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2016",0.055,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2016",0.126,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2017",0.044,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2017",0.099,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2018",0.05,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2018",0.114,"Belgium","BE"
"BEL","5112 Sales","% of GDP","2019",0.079,"Belgium","BE"
"BEL","5112 Sales","% of Total Revenue","2019",0.185,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2000",2.219,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2000",5.061,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2001",2.131,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2001",4.877,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2002",2.17,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2002",4.942,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2003",2.222,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2003",5.127,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2004",2.305,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2004",5.303,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2005",2.3,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2005",5.304,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2006",2.181,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2006",5.047,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2007",2.144,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2007",4.995,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2008",2.061,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2008",4.728,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2009",2.103,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2009",4.925,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2010",2.143,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2010",4.998,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2011",2.088,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2011",4.799,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2012",2.058,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2012",4.642,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2013",2.046,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2013",4.542,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2014",2.038,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2014",4.553,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2015",2.076,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2015",4.704,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2016",2.195,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2016",5.066,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2017",2.221,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2017",5.072,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2018",2.204,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2018",5.015,"Belgium","BE"
"BEL","5121 Excise","% of GDP","2019",2.109,"Belgium","BE"
"BEL","5121 Excise","% of Total Revenue","2019",4.913,"Belgium","BE"
"CAN","5000 Consumption","% of GDP","2000",8.394,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2000",24.208,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2001",8.427,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2001",24.722,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2002",8.669,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2002",26.205,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2003",8.59,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2003",26.269,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2004",8.419,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2004",25.735,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2005",8.225,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2005",25.182,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2006",7.976,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2006",24.374,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2007",23.964,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2007",7.787,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2008",22.499,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2008",7.028,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2009",7.398,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2009",22.871,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2010",7.428,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2010",23.956,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2011",7.311,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2011",23.734,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2012",7.288,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2012",23.376,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2013",7.17,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2013",23.032,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2014",7.193,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2014",23.006,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2015",7.55,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2015",23.004,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2016",7.642,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2016",22.978,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2017",7.741,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2017",23.376,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2018",7.805,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2018",23.497,"Canada","CA"
"CAN","5000 Consumption","% of GDP","2019",7.677,"Canada","CA"
"CAN","5000 Consumption","% of Total Revenue","2019",22.949,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2000",9.196,"Canada","CA"
"CAN","5111 VAT","% of GDP","2000",3.188,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2001",9.238,"Canada","CA"
"CAN","5111 VAT","% of GDP","2001",3.149,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2002",9.814,"Canada","CA"
"CAN","5111 VAT","% of GDP","2002",3.247,"Canada","CA"
"CAN","5111 VAT","% of GDP","2003",3.27,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2003",10,"Canada","CA"
"CAN","5111 VAT","% of GDP","2004",3.242,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2004",9.91,"Canada","CA"
"CAN","5111 VAT","% of GDP","2005",3.218,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2005",9.852,"Canada","CA"
"CAN","5111 VAT","% of GDP","2006",3.068,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2006",9.374,"Canada","CA"
"CAN","5111 VAT","% of GDP","2007",2.92,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2007",8.987,"Canada","CA"
"CAN","5111 VAT","% of GDP","2008",3.854,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2008",12.34,"Canada","CA"
"CAN","5111 VAT","% of GDP","2009",4.092,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2009",12.652,"Canada","CA"
"CAN","5111 VAT","% of GDP","2010",4.244,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2010",13.688,"Canada","CA"
"CAN","5111 VAT","% of GDP","2011",4.22,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2011",13.701,"Canada","CA"
"CAN","5111 VAT","% of GDP","2012",4.265,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2012",13.681,"Canada","CA"
"CAN","5111 VAT","% of GDP","2013",4.116,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2013",13.22,"Canada","CA"
"CAN","5111 VAT","% of GDP","2014",4.141,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2014",13.245,"Canada","CA"
"CAN","5111 VAT","% of GDP","2015",4.356,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2015",13.271,"Canada","CA"
"CAN","5111 VAT","% of GDP","2016",4.46,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2016",13.411,"Canada","CA"
"CAN","5111 VAT","% of GDP","2017",4.486,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2017",13.546,"Canada","CA"
"CAN","5111 VAT","% of GDP","2018",4.522,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2018",13.614,"Canada","CA"
"CAN","5111 VAT","% of Total Revenue","2019",13.44,"Canada","CA"
"CAN","5111 VAT","% of GDP","2019",4.496,"Canada","CA"
"CAN","5112 Sales","% of GDP","2000",1.726,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2000",4.979,"Canada","CA"
"CAN","5112 Sales","% of GDP","2001",1.77,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2001",5.192,"Canada","CA"
"CAN","5112 Sales","% of GDP","2002",1.743,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2002",5.269,"Canada","CA"
"CAN","5112 Sales","% of GDP","2003",1.699,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2003",5.196,"Canada","CA"
"CAN","5112 Sales","% of GDP","2004",1.637,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2004",5.003,"Canada","CA"
"CAN","5112 Sales","% of GDP","2005",1.601,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2005",4.903,"Canada","CA"
"CAN","5112 Sales","% of GDP","2006",1.607,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2006",4.91,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2007",4.91,"Canada","CA"
"CAN","5112 Sales","% of GDP","2007",1.595,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2008",0.502,"Canada","CA"
"CAN","5112 Sales","% of GDP","2008",0.157,"Canada","CA"
"CAN","5112 Sales","% of GDP","2009",0.19,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2009",0.588,"Canada","CA"
"CAN","5112 Sales","% of GDP","2010",0.085,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2010",0.274,"Canada","CA"
"CAN","5112 Sales","% of GDP","2011",0.094,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2011",0.306,"Canada","CA"
"CAN","5112 Sales","% of GDP","2012",0.08,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2012",0.256,"Canada","CA"
"CAN","5112 Sales","% of GDP","2013",0.166,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2013",0.534,"Canada","CA"
"CAN","5112 Sales","% of GDP","2014",0.188,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2014",0.602,"Canada","CA"
"CAN","5112 Sales","% of GDP","2015",0.196,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2015",0.598,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2016",0.472,"Canada","CA"
"CAN","5112 Sales","% of GDP","2016",0.157,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2017",0.543,"Canada","CA"
"CAN","5112 Sales","% of GDP","2017",0.18,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2018",0.595,"Canada","CA"
"CAN","5112 Sales","% of GDP","2018",0.198,"Canada","CA"
"CAN","5112 Sales","% of Total Revenue","2019",0.635,"Canada","CA"
"CAN","5112 Sales","% of GDP","2019",0.212,"Canada","CA"
"CAN","5121 Excise","% of GDP","2000",1.636,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2000",4.719,"Canada","CA"
"CAN","5121 Excise","% of GDP","2001",1.679,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2001",4.926,"Canada","CA"
"CAN","5121 Excise","% of GDP","2002",1.792,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2002",5.416,"Canada","CA"
"CAN","5121 Excise","% of GDP","2003",1.806,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2003",5.523,"Canada","CA"
"CAN","5121 Excise","% of GDP","2004",1.748,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2004",5.345,"Canada","CA"
"CAN","5121 Excise","% of GDP","2005",1.615,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2005",4.943,"Canada","CA"
"CAN","5121 Excise","% of GDP","2006",1.512,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2006",4.62,"Canada","CA"
"CAN","5121 Excise","% of GDP","2007",1.443,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2007",4.439,"Canada","CA"
"CAN","5121 Excise","% of GDP","2008",1.282,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2008",4.105,"Canada","CA"
"CAN","5121 Excise","% of GDP","2009",1.381,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2009",4.268,"Canada","CA"
"CAN","5121 Excise","% of GDP","2010",1.397,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2010",4.507,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2011",4.332,"Canada","CA"
"CAN","5121 Excise","% of GDP","2011",1.334,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2012",4.153,"Canada","CA"
"CAN","5121 Excise","% of GDP","2012",1.295,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2013",4.132,"Canada","CA"
"CAN","5121 Excise","% of GDP","2013",1.286,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2014",4.047,"Canada","CA"
"CAN","5121 Excise","% of GDP","2014",1.265,"Canada","CA"
"CAN","5121 Excise","% of GDP","2015",1.27,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2015",3.87,"Canada","CA"
"CAN","5121 Excise","% of GDP","2016",1.289,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2016",3.876,"Canada","CA"
"CAN","5121 Excise","% of GDP","2017",1.277,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2017",3.856,"Canada","CA"
"CAN","5121 Excise","% of GDP","2018",1.261,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2018",3.796,"Canada","CA"
"CAN","5121 Excise","% of GDP","2019",1.252,"Canada","CA"
"CAN","5121 Excise","% of Total Revenue","2019",3.741,"Canada","CA"
"CHL","5000 Consumption","% of GDP","2000",12.003,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2000",63.804,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2001",11.831,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2001",62.116,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2002",11.776,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2002",61.68,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2003",11.407,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2003",60.548,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2004",10.822,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2004",56.703,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2005",10.673,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2005",51.499,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2006",43.207,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2006",9.496,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2007",43.806,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2007",9.949,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2008",50.521,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2008",10.814,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2009",55.622,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2009",9.641,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2010",10.031,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2010",51.201,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2011",10.409,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2011",49.297,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2012",10.676,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2012",50.059,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2013",10.72,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2013",53.977,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2014",10.853,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2014",55.336,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2015",11.029,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2015",54.092,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2016",10.989,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2016",54.584,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2017",11.048,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2017",54.8,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2018",11.225,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2018",53.257,"Chile","CL"
"CHL","5000 Consumption","% of GDP","2019",10.96,"Chile","CL"
"CHL","5000 Consumption","% of Total Revenue","2019",53.059,"Chile","CL"
"CHL","5111 VAT","% of Total Revenue","2000",41.842,"Chile","CL"
"CHL","5111 VAT","% of GDP","2000",7.871,"Chile","CL"
"CHL","5111 VAT","% of GDP","2001",7.797,"Chile","CL"
"CHL","5111 VAT","% of Total Revenue","2001",40.939,"Chile","CL"
"CHL","5111 VAT","% of GDP","2002",7.968,"Chile","CL"
"CHL","5111 VAT","% of Total Revenue","2002",41.737,"Chile","CL"
"CHL","5111 VAT","% of GDP","2003",8.039,"Chile","CL"
"CHL","5111 VAT","% of Total Revenue","2003",42.673,"Chile","CL"
"CHL","5111 VAT","% of GDP","2004",7.958,"Chile","CL"
"CHL","5111 VAT","% of Total Revenue","2004",41.694,"Chile","CL"
"CHL","5111 VAT","% of GDP","2005",7.833,"Chile","CL"
"CHL","5111 VAT","% of Total Revenue","2005",37.793,"Chile","CL"
"CHL","5111 VAT","% of GDP","2006",7.023,"Chile","CL"
"CHL","5111 VAT","% of Total Revenue","2006",31.952,"Chile","CL"
"CHL","5111 VAT","% of GDP","2007",7.477,"Chile","CL"
"CHL","5111 VAT","% of Total Revenue","2007",32.922,"Chile","CL"
"CHL","5111 VAT","% of GDP","2008",8.43,"Chile","CL"
